Sample;Timestamp;PS mW;PL mW;MGT mW;Total mW
639;1706201656.764412510;1594.854004;2588.783936;188.013000;4371.650879
640;1706201656.784471461;1539.790039;2589.607910;191.261002;4320.659180
641;1706201656.804530352;1566.064941;2593.737061;192.203995;4352.005859
642;1706201656.824588822;1570.748047;2596.052979;194.634995;4361.436035
643;1706201656.844647443;1538.739014;2589.607910;192.158997;4320.505859
644;1706201656.864706124;1555.016968;2596.251953;194.257996;4345.526855
645;1706201656.884764904;1564.826050;2587.063965;192.158997;4344.048828
646;1706201656.904823825;1590.781982;2587.843018;192.158997;4370.784180
647;1706201656.924882876;1542.026001;2591.273926;191.339005;4324.639160
648;1706201656.944941566;1558.896973;2589.821045;192.190002;4340.908203
649;1706201656.965000237;1592.609009;2589.528076;190.143005;4372.280273
650;1706201656.985058698;1550.843994;2589.607910;190.962997;4331.415039
651;1706201657.005117368;1568.452026;2587.063965;192.158997;4347.674805
652;1706201657.025175909;1571.297974;2589.497070;193.354996;4354.149902
653;1706201657.045234709;1576.645996;2591.928955;191.242996;4359.817871
654;1706201657.065293220;1541.984009;2589.465088;192.158997;4323.607910
655;1706201657.085351981;1559.042969;2594.655029;191.307999;4345.005859
656;1706201657.105410101;1576.818970;2588.742920;190.112000;4355.673828
657;1706201657.125468462;1544.989990;2585.413086;191.307999;4321.710938
658;1706201657.145527503;1560.621948;2581.014893;191.261002;4332.897949
659;1706201657.165586283;1585.547974;2588.679932;191.339005;4365.566895
660;1706201657.185644524;1579.208984;2590.413086;192.110992;4361.733398
661;1706201657.205703164;1555.331055;2586.217041;191.261002;4332.809082
662;1706201657.225761965;1580.826050;2586.217041;192.145004;4359.187988
663;1706201657.245821216;1577.215942;2587.585938;195.470993;4360.272949
664;1706201657.265879776;1538.238037;2590.413086;192.158997;4320.810059
665;1706201657.285938147;1569.001953;2586.173096;190.962997;4346.137695
666;1706201657.305997618;1574.071045;2582.727051;190.962997;4347.760742
667;1706201657.326055998;1589.041016;2583.771973;188.871002;4361.684082
668;1706201657.346113599;1549.454956;2587.020996;192.158997;4328.634766
669;1706201657.366171809;1582.517944;2587.914062;191.307999;4361.740234
670;1706201657.386230840;1574.465942;2586.217041;193.968994;4354.651855
671;1706201657.406289831;1540.937012;2585.357910;191.356003;4317.650879
672;1706201657.426348851;1560.302002;2590.341064;194.602997;4345.246094
673;1706201657.446406942;1571.770020;2587.020996;191.307999;4350.099121
674;1706201657.466465673;1539.093994;2589.566895;191.307999;4319.968750
675;1706201657.486524803;1568.698975;2585.404053;192.190002;4346.292969
676;1706201657.506583594;1561.926025;2587.202881;190.962997;4340.091797
677;1706201657.526642005;1575.498047;2585.121094;191.307999;4351.927246
678;1706201657.546700845;1556.140015;2584.420898;192.175995;4332.736816
679;1706201657.566759856;1552.285034;2581.862061;192.158997;4326.306152
680;1706201657.586818667;1576.005981;2587.004883;191.261002;4354.271973
681;1706201657.606877507;1550.562012;2587.002930;193.501999;4331.066895
682;1706201657.626936218;1582.484009;2587.020996;191.307999;4360.812988
683;1706201657.646995509;1572.001953;2583.660889;191.242996;4346.905762
684;1706201657.667054199;1579.546021;2588.648926;191.307999;4359.502930
685;1706201657.687112520;1557.135986;2583.590088;192.205994;4332.932129
686;1706201657.707170620;1568.947021;2584.831055;191.307007;4345.084961
687;1706201657.727229121;1574.311035;2586.042969;192.097000;4352.451172
688;1706201657.747287972;1536.406006;2586.935059;191.324997;4314.666016
689;1706201657.767346672;1570.673950;2584.408936;190.112000;4345.194824
690;1706201657.787405383;1578.751953;2585.262939;192.113998;4356.128906
691;1706201657.807464204;1581.651001;2585.257080;191.278000;4358.186035
692;1706201657.827522664;1562.892944;2583.590088;191.261002;4337.744141
693;1706201657.847581775;1566.557983;2582.749023;193.033005;4342.339844
694;1706201657.867640216;1578.000000;2582.811035;190.427002;4351.238281
695;1706201657.887698976;1553.213989;2584.408936;191.921997;4329.544922
696;1706201657.907757527;1549.245972;2586.173096;191.289993;4326.708984
697;1706201657.927817088;1575.368042;2581.933105;192.158997;4349.459961
698;1706201657.947875648;1591.619995;2591.166992;191.875000;4374.662109
699;1706201657.967934379;1568.125977;2582.764893;192.158997;4343.049805
700;1706201657.987992739;1557.360962;2581.888916;195.453995;4334.704102
701;1706201658.008051340;1589.615967;2581.981934;190.962997;4362.560547
702;1706201658.028110111;1556.167969;2581.050049;190.112000;4327.330078
703;1706201658.048169411;1548.610962;2582.712891;191.307007;4322.630859
704;1706201658.068228562;1563.126953;2581.914062;190.962997;4336.003906
705;1706201658.088287363;1579.758057;2582.712891;190.914993;4353.385742
706;1706201658.108345773;1549.333984;2584.525879;192.158997;4326.018555
707;1706201658.128405414;1575.745972;2585.159912;194.619995;4355.525879
708;1706201658.148464395;1572.422974;2584.477051;192.175995;4349.076172
709;1706201658.168524015;1545.889038;2580.288086;191.278000;4317.455078
710;1706201658.188582836;1563.870972;2581.981934;192.158997;4338.011719
711;1706201658.208641637;1583.340942;2581.864990;191.324997;4356.530762
712;1706201658.228700037;1536.546021;2585.239014;190.363007;4312.147949
713;1706201658.248759058;1564.067993;2581.846924;190.962997;4336.877930
714;1706201658.268817979;1575.913940;2585.209961;194.556000;4355.679688
715;1706201658.288877259;1572.578979;2587.771973;194.901001;4355.251953
716;1706201658.308936650;1538.599976;2581.058105;192.113998;4311.771973
717;1706201658.328995331;1558.614990;2579.440918;192.158997;4330.214844
718;1706201658.349053911;1569.400024;2579.440918;191.244003;4340.084961
719;1706201658.369113382;1557.494019;2586.058105;194.556000;4338.107910
720;1706201658.389171853;1567.134033;2581.935059;191.307999;4340.376953
721;1706201658.409230653;1563.628052;2582.762939;192.110992;4338.501953
722;1706201658.429288944;1593.144043;2583.519043;195.406998;4372.070312
723;1706201658.449348125;1541.631958;2584.379883;195.453995;4321.465820
724;1706201658.469406825;1562.694946;2586.077881;194.537994;4343.311035
725;1706201658.489465906;1574.125000;2581.101074;192.110992;4347.336914
726;1706201658.509525137;1537.401978;2577.747070;191.307999;4306.457031
727;1706201658.529583857;1564.432007;2577.564941;190.063995;4332.061035
728;1706201658.549642258;1579.449951;2578.464111;192.104004;4350.018066
729;1706201658.569701429;1596.608032;2580.156982;190.050003;4366.814941
730;1706201658.589760469;1552.199951;2577.678955;189.214005;4319.092773
731;1706201658.609819050;1556.709961;2578.358887;191.278000;4326.346680
732;1706201658.629877510;1595.208008;2581.023926;195.406006;4371.637695
733;1706201658.649936351;1547.277954;2581.933105;193.373001;4322.583984
734;1706201658.669994852;1546.207031;2582.781006;190.128006;4319.116211
735;1706201658.690053962;1561.473999;2577.729980;189.716003;4328.919922
736;1706201658.710119874;1578.510986;2581.084961;192.141006;4351.737305
