Sample;Timestamp;PS mW;PL mW;MGT mW;Total mW
368;1706289302.928875885;2002.410034;4779.210938;190.363007;6971.983887
369;1706289302.952935525;1971.521973;4675.462891;192.145004;6839.129883
370;1706289302.976994905;1990.139038;4095.095947;191.261002;6276.496094
371;1706289303.001053535;1974.271973;4785.148926;191.313995;6950.734863
372;1706289303.025115196;1965.760010;4475.045898;191.294998;6632.100586
373;1706289303.049174397;1946.639038;4339.712891;190.395996;6476.748047
374;1706289303.073236018;1962.459961;4684.060059;194.556000;6841.076172
375;1706289303.097298849;1971.927979;4239.908203;190.143005;6401.979492
376;1706289303.121359070;1961.087036;4702.562012;192.190002;6855.838867
377;1706289303.145422501;1941.357056;4797.897949;191.339005;6930.593750
378;1706289303.169482462;1901.734009;4547.023926;192.147003;6640.904785
379;1706289303.193543283;1841.416016;4552.698242;193.345993;6587.460449
380;1706289303.217604724;1925.604980;4946.540039;193.707001;7065.852051
381;1706289303.241668325;1930.895996;4600.693848;192.207001;6723.796875
382;1706289303.265730396;1976.181030;4171.295898;192.149994;6339.626953
383;1706289303.289790387;1957.985962;4032.154053;191.339005;6181.479004
384;1706289303.313849687;1957.746948;4653.872070;189.214005;6800.833008
385;1706289303.337910298;1905.651978;4097.184082;190.962997;6193.798828
386;1706289303.361970679;1916.297974;4455.175781;193.459000;6564.932617
387;1706289303.386031520;1959.443970;4887.752930;192.113998;7039.310547
388;1706289303.410094531;2000.584961;4944.062988;190.397003;7135.044922
389;1706289303.434153802;1962.041016;4754.517090;190.067001;6906.625000
390;1706289303.458215023;1932.364990;4887.752930;190.112000;7010.229492
391;1706289303.482276004;1936.927002;4856.215820;190.016998;6983.160156
392;1706289303.506335625;1954.457031;4662.744141;189.244995;6806.446289
393;1706289303.530394886;2027.488037;4275.148926;188.880997;6491.517578
394;1706289303.554453797;2018.265015;4574.842773;193.070999;6786.178711
395;1706289303.578514497;1925.120972;4482.103027;191.261002;6598.485352
396;1706289303.602573918;2007.864990;4244.695801;190.410004;6442.970703
397;1706289303.626634069;1895.026978;4400.924805;190.410004;6486.361816
398;1706289303.650693470;1846.900024;4007.714111;191.360992;6045.975098
399;1706289303.674753241;1893.223999;4653.737793;191.339005;6738.300781
400;1706289303.698813902;1939.140991;4983.579102;191.307999;7114.028320
401;1706289303.722874353;1970.510010;4684.137207;190.395996;6845.042969
402;1706289303.746934844;1950.394043;4571.353027;190.016998;6711.764160
403;1706289303.770994464;1947.676025;5011.194824;190.363007;7149.233398
404;1706289303.795057826;1916.428955;4853.833008;189.167007;6959.428711
405;1706289303.819119167;1847.203979;3393.645020;190.065002;5430.914062
406;1706289303.843179377;1967.181030;4645.976074;193.675003;6806.832031
407;1706289303.867238738;2004.406006;4855.646973;194.574005;7054.626953
408;1706289303.891298079;1974.899048;4362.825195;190.065002;6527.789062
409;1706289303.915357020;1953.788940;4505.958008;192.807007;6652.554199
410;1706289303.939416611;1923.579956;5077.707031;191.307999;7192.595215
411;1706289303.963476701;1838.772949;5098.790039;194.589005;7132.151855
412;1706289303.987536042;1966.754028;5047.658203;194.507996;7208.919922
413;1706289304.011596003;1936.776978;4561.176758;192.158997;6690.112793
414;1706289304.035656055;1956.760010;4581.610840;190.065002;6728.435547
415;1706289304.059715126;1913.618042;4381.974121;190.363007;6485.955078
416;1706289304.083774448;1931.864014;4201.056152;192.195007;6325.115234
417;1706289304.107833290;1915.670044;4121.346191;190.112000;6227.127930
418;1706289304.131892981;1928.722046;3972.946045;191.261002;6092.929199
419;1706289304.155952233;1947.531982;4714.761230;192.158997;6854.452148
420;1706289304.180011424;1996.787964;4870.112793;192.128006;7059.028809
421;1706289304.204071066;1954.250000;4367.763184;191.278000;6513.291016
422;1706289304.228130007;1900.458008;4430.679199;191.307999;6522.445312
423;1706289304.252189889;1964.925049;5091.793945;194.556000;7251.275391
424;1706289304.276249591;1975.988037;5117.462891;192.158997;7285.610352
425;1706289304.300308392;1921.969971;4501.850098;194.634995;6618.455078
426;1706289304.324367944;1965.215942;4558.644043;192.141998;6716.001953
427;1706289304.348427615;1936.317993;4542.057129;190.427002;6668.802246
428;1706289304.372487387;1863.093994;4519.062988;191.307999;6573.464844
429;1706289304.396546649;1938.160034;4230.453125;191.212997;6359.826172
430;1706289304.420605930;1962.708984;4576.460938;191.307999;6730.478027
